created_at,favorite_count,full_text,lang,quote_count,reply_count,retweet_count
Tue Apr 29 18:51:39 +0000 2025,11,@DimS94562941002 @DokterTifa Nah klo begitu minta si Jokowi Tunjukkan Ijazah Asli nya... Nanti semua akan terbukti kebenaran atau ketidak benaran.. Tapi kenapa si Jokowi ini lebih memilih membiarkan keriuhan dibanding tunjukkan ijazah aslinya? Anehkan? Ini si Jokowi kok kejam banget ya,in,0,3,1
Tue Apr 29 18:43:20 +0000 2025,0,@lihatdariatas @officialMKRI Cara paling mudah dan murah untuk membuktikan keaslian ijazah Jokowi adalah dengan memeriksa pernyataan resmi dari Universitas Gadjah Mada (UGM) di situs web mereka. UGM telah mengkonfirmasi bahwa Jokowi lulus dari Fakultas Kehutanan pada tahun 1985 dengan nomor registrasi,in,0,1,0
Tue Apr 29 18:40:57 +0000 2025,0,@officialMKRI @grok bagaimana cara yg paling mudah dan murah membuktikan keaslian ijazah jokowi?,in,0,1,0
Tue Apr 29 18:26:56 +0000 2025,0,@OmpungGuru @EviDrajat @PDI_Perjuangan @ChainsawSimple @Bara___Akbar @ebonXboy @bennysitom666 @elsaday__ @PCReborn172767 @Dargomb33306384 @TGledek2 @kesittt @logika_saya Nggak kebalik bro sy biar miskin punya harga diri untuk terima bansos atau bayaran 40rb an macam kau dan satu lagi jika komen sy di anggap fitnah...bagaimana dg fitnah ijazah Jokowi? Otak dan logika di pakai bro goblok jangan diumbar,in,0,6,0
Tue Apr 29 18:24:45 +0000 2025,0,@litopansolawase @Malangraya_info Cepet bener buat keputusan baru. Peraturan dibuat para penguasa untuk melindungi Jokowi dari kegaduhan kasus ijazah ,in,0,0,0
Tue Apr 29 18:21:58 +0000 2025,1,@BriteSmg949 @tham878 @DianSandiU cuma mau tau itu saja sekali nya yg di upload itu bukan dari Jokowi langsung tp dari orang juga yg bisa jadi belum pernah lihat ijazah Jokowi yg asli data omon omon,in,0,1,0
Tue Apr 29 18:21:52 +0000 2025,0,Nah loh mendunia lagi #ijazahpalsu #MayDay Kasus Ijazah Jokowi Jadi Sorotan Media Internasional Pengadilan Solo Buka Sidang Resmi https://t.co/qCwjx3XFfK,in,0,0,0
Tue Apr 29 18:15:35 +0000 2025,0,@SigitWasito8 Dan akhirnya ijazah Jokowi selamanya tidak akan pernah di tunjukkan ke publik,in,0,0,0
Tue Apr 29 18:09:20 +0000 2025,0,Berita ijazah palsu milik jokowi sedang kembali hangat diperbincangkan berikut tanggapan ganjar pranowo tentang kasus ijazah jokowi. #TrendingNow #NewsUpdate #JokowiPenipuIjazah #jokowitakutdiadili #JokowiGakUsahPulang #jokowiberijazahpalsu #JokowiTakUsahPulang #jokowipanik https://t.co/fMhp8eWhA8,in,0,0,0
Tue Apr 29 18:04:51 +0000 2025,0,PRA KONDISI HYBRID WAR DI INDONESIA RISMON Memakai metode forensik ELA (error level analysis) dan Deep Fake Forgery Detection atas dua ijazah yang beredar: Deepfake probability 69% untuk ijazah jokowi. #hybridwar #foresikELA #Asimetrikwar #buzzerJokowi #yakuzabackuprismon,in,0,0,0
Tue Apr 29 18:00:57 +0000 2025,4,Gantung Mati Koruptor era Jokowi !!! #PeoplePowerAtauRevolusi #PeoplePowerAtauRevolusi #2025LengserkanGibran,in,0,0,4
Tue Apr 29 18:00:49 +0000 2025,1,Setiap pembela ijazah Jokowi kalo di tanya pernah lihat Ijah asli atau tidak..pasti jawab nya ngegas dan ntah kemana mana jawabanya,in,0,2,1
Tue Apr 29 17:58:53 +0000 2025,1,@h4rrypott @STresnowati1 @SianiparRismon @jokowi @UGMYogyakarta Jika skripsi palsu mustahil ijazah terbit‼️ ringkas padat jelaskan...bisa mendebatnya ayooo...debat saya,in,0,1,0
Tue Apr 29 17:56:33 +0000 2025,4,@ZulkifliLubis69 @jokowi PDIP: Presiden Dengan Ijazah Palsu,in,0,0,1
Tue Apr 29 17:55:21 +0000 2025,1,@Hutab3Hutab Setelah sy tonton dari bahasanya tadi dia sendiri ga berani mengakui klo yg dia upload ijazah asli yg ada pada Jokowi karena dia dapat itu dari orang lain bukan dari Jokowi sendiri dia hanya meyakini atas kepercayaan saja kepada si pemberi foto ,in,0,0,0
Tue Apr 29 17:54:19 +0000 2025,191,@NenkMonica Ibarat gol bunuh diri saat skor imbang di injury time. Itulah yg terjadi saat si @DianSandiU mengupload foto berwarna ijazah jokowi. Dengan begitu kita semua tahu kalau ijazah itu palsu. https://t.co/CwWqt6dj5J,in,2,15,54
Tue Apr 29 17:50:17 +0000 2025,0,@PaltiWest2024 Pantesan Ganjar ngeles saat ditanya soal ijazah UGM Jokowi,in,0,0,0
Tue Apr 29 17:48:49 +0000 2025,0,@ch_chotimah2 Mungkin Jokowi yg suruh dia mundur biar bs bantu melawan narasi ijazah palsu isu gibran boneka bapaknya isu kaesang trima aliran dana hasil korupsi dll,in,0,0,0
Tue Apr 29 17:46:38 +0000 2025,0,CEKAL JOKOWI..!!,in,0,0,0
Tue Apr 29 16:28:05 +0000 2025,57,Dr. Tifa menjabarkan keraguannya soal keaslian ijazah Jokowi dlm bidangnya sebagai dokter yaitu anatomi manusia ia langsung bisa melihat perbedaan &amp; meyakini foto di ijazah yg disebut milik Jokowi &amp; wajah Jokowi berbeda. . . Selasa wujud bakti nyata DUNIA FATTZAR BERGOYANG 148. https://t.co/VAJQQolSXV,in,2,3,22
Tue Apr 29 16:22:39 +0000 2025,0,@streetlawyers85 @PartaiSocmed Ingat ijazah SMA nya jokowi kalau ijazah smanya palsu selesai perdebatan ijazah s1 nya alias sama palsunua,in,0,0,0
Tue Apr 29 16:22:36 +0000 2025,1,@AndaniPutr95573 @MasBRO_back @DokterTifa nenek lo kebencian suruh tunjukin aja ijazah aslinya biar kita buktikan jokowi yg tukang bohong atau si dokter yg gila.,in,0,1,0
Tue Apr 29 16:18:42 +0000 2025,0,@Franken_blues Gak ada yg aneh... krn hoax nya Ijazah Palsu Jokowi sudah Go International... ,in,0,0,0
Tue Apr 29 16:18:14 +0000 2025,0,life update rumah gue tiga hari belakangan: bokap gue nontonin SEMUA debat ijazah palsu jokongik yg mostly si ternak mul lah yg teriak-teriak ngotot di studio (sambil bokap gue on repeat ngomong jokowi goblok ),in,0,1,0
Tue Apr 29 16:17:24 +0000 2025,0,@MasBRO_back Dia mempertontonkan ketololan nya juga. Dia tidak faham arti apa itu tipu-tipu. Bahwa yang digugat dari Jokowi itu ijazah yg didapatkan Jokowi diragukan keasliannya. Itu yang diminta publik untuk diklarifikasi dan diuji oleh para ahli. Karena dia capres kan pake kelengkapan CV,in,0,0,0
Tue Apr 29 16:17:04 +0000 2025,19,@NenkMonica Tanpa putusan Hakim. Ijazah yg ada ditangan Jokowi baik disebar adalah palsu. Hakim juga lembaga mana yg bisa menafikan Bukti primer skripsi jokowi dari UGM terjadi anakronisme. melampau jaman dan tdk memenuhi standar akademi. Imposible Jokowi puya ijazah,in,0,0,1
Tue Apr 29 16:16:54 +0000 2025,377,Ngakak juga sihh ngaku pakar Forensik &amp; ngaku pakar Telematika tp analisa data bukan pake dokumen asli atau terverifikasi udah berani klaim 100 miliar % Ijazah Pak Jokowi palsu. https://t.co/sAvuBVg3yj,in,16,224,69
Tue Apr 29 16:15:27 +0000 2025,5,Roy Suryo mengungkap informasi baru tentang hilangnya berkas Jokowi di KPU Pusat maupun KPU Daerah. Termasuk ijazah milik Jokowi. Roy Suryo merasa aneh sebab data-data dan berkas presiden pendahulu seperti Megawati SBY hingga Gus Dur masih tersimpan rapi. Saksikan Rakyat https://t.co/1mKDnkI1Yu,in,0,1,1
Tue Apr 29 16:15:12 +0000 2025,7,@DokterTifa Panik yaaa ...Panik yaa ..ya iyalah masa engga??!!!! Tunjukkan di persidangan segala bukti keyakinan kalian yg 1000% yakin ijazah pak Jokowi Palsu. Keluarkan segala macam pikiran n busuk nya hati kalian d sana. Tumpahkan jangan sampai bersisa agar nyaman kalian menghuni sel nya,in,0,0,0
Tue Apr 29 16:15:09 +0000 2025,9,@v4nc1_b0zz Tinggal memperlihatkan ijazah kok susah. Apa nunggak bayar ukt waktu kuliah pak @jokowi mangkanya gak bisa nunjukin. Bayar deh pak nunggak uktnya biar beres. Capek lihat berita busuk kayak gini. Malu pak dilihat negara lain.,in,0,0,0
Tue Apr 29 16:14:33 +0000 2025,0,@Malangraya_info Tunjukan aja ke publik kalau memang betul ijazah jokowi asli gitu aja kok repot.,in,0,0,0
Tue Apr 29 16:12:20 +0000 2025,0,Goblokers pencinta mata gelap ijazah palsu bersatu membela Juara Dunia Koruptor https://t.co/rnbb5R9qa9 Hidup Jokowi..!!!,in,0,0,2
Tue Apr 29 16:02:25 +0000 2025,1,@NenkMonica Kesalahan Jokowi adlh dia gak punya foto pakai jas di usia 25 th an. Foto pakai jas adlh syarat mutlak utk ijazah. Akhirnya dia terpaksa comot foto orang lain dan diakui foto dia. Jokowi memang tolol. Dia gak pernah mikir kalau dalam 10tahun ke depan dunia akan semakin canggij.,in,0,0,0
Tue Apr 29 16:00:55 +0000 2025,0,Sebenarnya ga salah jokowi juga lah dia kan pesannya ijazah asli nah yg dikasih gitu mau gmn lagi ?,in,0,0,0
Tue Apr 29 16:00:24 +0000 2025,0,@democrazymedia Jka bener Jokowi berani hadir dalam mediasi awal ini dan menunjukkan ijazah aslinya...... SUDAH BISA DIPASTIKAN 11.000.000.000.000 miliar % ijazahnya asli,in,0,0,0
Tue Apr 29 15:58:04 +0000 2025,3969,Ijazah yg kataY asli disebar oleh Kader PSI (Partainya Jokowi) dg maksud membuktikan ke publik bhw itu ijazah asli Jokowi. Setelah diuji dg berbagai mcm pendekatan ilmiah ada kejanggalan² yg mencederai keaslianY. Lalu Projo seolah² membantah bhw itu bkn IjazahY. Bingung kan ? https://t.co/lAagHzC2dI,in,87,932,1237
Tue Apr 29 15:56:42 +0000 2025,0,ga ada argumen lain makanya level pengacara Jokowi kayak sudah tau kalo ijazah Jokowi palsu tp tugas bukan utk bilang kalah jadi maka rasa buzzer nya keluar,in,0,0,0
Tue Apr 29 15:55:18 +0000 2025,1,@xquitavee @alisyarief Di media katanya Pa Roi Suryo sesuai UU bahwa ijazah bisa dilihat khalayak dan melihat ijazah asli salinan Pa Jokowi dari instansi apakah memfoto nya Karma kata ahli pidana foto bisa ke ahli forensik ada penomoran surat instansi mesti dg difoto jg https://t.co/mwZdyAGA1X,in,0,0,0
Tue Apr 29 15:52:14 +0000 2025,4,CARA UNTUK MENEMUKAN KEASLIAN IJAZAH JOKOWI 1.Menelusuri dokumen yg dijadikan Arsip di UGM. 2.Mengorek data dari para mahasiswa&amp;Dosen era 1980-1985 3.Uji Digital Forensik. Yang wajib melakukan adalah UGM&amp;Kementerian Dikti di saksikan para penggugat&amp;semua Rektor se Indonesia..! https://t.co/ec8EbG0ZNr,in,0,0,1
Tue Apr 29 15:50:57 +0000 2025,2,@geloraco bagai mana dengan kasus ijazah palsu si @jokowi yg sedang di usut ? semga ini bukan upaya bwt melindungi sikeparat ini krna dia sdh bkn pejabat atau institusi kemudia para penjilatnya berhasil mengkriminalisasi para pejuang kebenaran @SianiparRismon @DokterTifa @RoySuryo_asli,in,0,1,0
Tue Apr 29 15:50:22 +0000 2025,0,@MasBRO_back Benar sekali pak sepertinya yang mempertanyakan ijazah pak Jokowi adalah bagian terorisme maka semua terorist itu harus dimusnahkan,in,0,0,0
Tue Apr 29 15:49:04 +0000 2025,0,@v4nc1_b0zz saya tadi siang barusan dengar pernyataan pendukung jokowi garis keras dia bilang bahwa ijazah jokowi itu ada dan sengaja gak dikasih lihat biar selalu diperdebatkan asli atau palsu biar namanya selalu diperbincangkan. mau debat tapi akal sehat menyuruhku diam jgn berdebat.,in,0,0,0
Tue Apr 29 15:48:06 +0000 2025,4, Kasus soal ijazah ini bukan yg pertama. Tahun 2019 2022 dan 2023 jg pernah muncul gugatan serupa tp semua gugur. Mobil Esemka dulu sempat viral saat Jokowi pakai sebagai mobil dinas Wali Kota Surakarta. Pabriknya diresmikan 2019 di Boyolali tp belum pernah,in,0,1,0
Tue Apr 29 15:48:04 +0000 2025,3, Sidang perdana dijadwalkan Kamis pukul 10 pagi. Jokowi bilang siap buktikan di pengadilan. Jokowi sempat tunjukkan ijazah ke wartawan 16 April tp tak boleh difoto/direkam. Katanya Saya gak wajib tunjukkan kecuali diminta otoritas. UGM bilang siap tampilkan,in,0,1,0
Tue Apr 29 15:48:03 +0000 2025,3, Taufiq jg gugat KPU Surakarta SMAN 6 dan UGM. Dia bilang ada data yg janggal dalam ijazah Jokowi spt tanggal pendirian sekolah dan jurusan. Jokowi lulus SMA 1980 masuk Fakultas Kehutanan UGM tahun yg sama lulus 1985. Tim hukum Jokowi bantah semua tuduhan.,in,0,1,0
Tue Apr 29 15:48:02 +0000 2025,9,‼️ Gugatan Terbaru ke Jokowi: Soal Esemka &amp; Ijazah [Tembus Media Internasional] 2 gugatan dilayangkan ke Pengadilan Negeri Surakarta awal April 2025. Gugatan I (9 April) diajukan oleh Aufaa Luqmana (19 tahun) warga Surakarta. Ia menuduh Jokowi ingkar janji tntg https://t.co/Ss51tajsWA,in,1,1,6
Tue Apr 29 15:45:37 +0000 2025,1,@STresnowati1 @SianiparRismon @jokowi @UGMYogyakarta untuk tau keaslian ijazah jokowi tdk perlu ke lembaga pendidikan yg mengeluarkannya. cukup uji forensik (uji karbon uji digital dll) saya yakin bisa kok. yg harus difahami bhw jkw itu picik tkg adu domba penjahat dan pengecut. stop jd bemper pencoleng lmbga pndidikan!!,in,0,0,0
Tue Apr 29 15:44:20 +0000 2025,2,@DianSandiU klo punya niat baik untuk Indonesia ikut membuktikan Asli atw palsunya ijazah @jokowi dukung terus orang yg nuduh palsu untuk membuktikan spy clear dan bagus nama jokowi dan terhinalah mereka yg menuduh palsu,in,0,3,0
Tue Apr 29 15:40:00 +0000 2025,0,@rudiantowira771 @tham878 jokowi sendiri mengakui IPK nya dibawah 2 gimana bisa dapat ijazah https://t.co/3H7GvzNIqM,in,0,0,0
Tue Apr 29 15:39:58 +0000 2025,2,Sangat Setuju dgn apa yg disampaikan oleh Pak @realAmienRais hendaknya Presiden @prabowo segera perintahkan Lembaga Peradilan utk selesaikan hiruk pikuk terkait Ijazah Jokowi. Agar segera selesai secara terang benderang dg Pengadilan yg terbuka &amp; disiarkan pd Media Televisi..,in,0,1,0
Tue Apr 29 15:36:05 +0000 2025,152,TERUS TERANG... DULU saya kurang sreg dgn dr Tifa dan Roy Suryo termasuk Rocky Gerung. Tapi sekarang saya setuju dgn mereka karena satu keyakinan yg sama yaitu dugaan IJAZAH PALSU Jokowi. Kepercayaan trhdp seseorang itu bisa berubah tergantung sikap dan persepsi. @__AnakKolong https://t.co/xSUpPTgZTA,in,3,14,36
Tue Apr 29 15:33:30 +0000 2025,0,@ApriliaLin Sudah melihat Ijazah Jokowi yang asli?,in,0,0,0
Tue Apr 29 15:15:19 +0000 2025,0,JOKOWI PANIK TANGGAPI SERUAN AKSI DI MEDIA SOSIAL TERKAIT IJAZAH UNIVERSITAS GAJAH MADA https://t.co/l8cO9HSvng,in,0,0,0
Tue Apr 29 15:14:53 +0000 2025,2,@AbrSamad Ga usah bias....fokus aja soal adili jokowi terkait ijazah palsu. Sgala sesuatu yg berkaitan dgn bukti otentik sehrs disampaikan nanti di persidangan jgn malah dibeberkan disini sibuk seolah nyari dukungan utk mengaminkan hoax yg klian buat sendiri.,in,0,3,0
Tue Apr 29 15:14:20 +0000 2025,0,@yusuf_dumdum bagai mana dengan kasus ijazah palsu si @jokowi yg sedang di usut ? semga ini bukan upaya bwt melindungi sikeparat ini krna dia sdh bkn pejabat atau institusi kemudia para penjilatnya berhasil mengkriminalisasi para pejuang kebenaran @SianiparRismon @DokterTifa @RoySuryo_asli,in,0,0,1
Tue Apr 29 15:13:19 +0000 2025,0,@alisyarief Org tidak waras otak nya yg percaya ijazah jokowi asli,in,0,1,0
Tue Apr 29 15:11:14 +0000 2025,2,@SianiparRismon Luar biasa Diksi baik narasi Ilmiah Abang RSN DKK di Rakyat Bersuara. Tanpa putusan Pengadilan Abang Rismon Dkk menang dan benar berdasarkan bukti dokumen asli skripsi Jokowi dari UGM terjadi Anakronisme. Imposible Jokowi punya ijazah. Pengadilan juga lembaga mana bisa menafikan,in,0,0,0
Tue Apr 29 15:10:11 +0000 2025,4,@TOPssstt @RIPDEMOKRASI @MatahariTerbitE @H4T14K4LN4L42 @UGMYogyakarta @DPR_RI @Bara___Akbar @_aji_satrio_ @Cak_Kancil007 @jokowi @gibran_tweet @IrawanRommi makanya mereka pake pasal tuduhan penghasutan di muka umum berdasarkan Pasal 160 KUHP karena menyebarkan isu ijazah palsu jokowi tapi para terlapor nyali nya gak ciut kog senyumin aja https://t.co/XXuJRB7D9F,in,0,1,0
Tue Apr 29 15:08:27 +0000 2025,0,@KompasTV Laporan Khusus. TIDAK ADA pemakzulan Wapres! ADI PRAYITNO JGN TERUS MEMOJOKKN Keluarga Pak Jokowi @gibran_tweet @jokowi @prabowo UTK ZAENAL MOCHTAR: TDK ADA MASALAH Dg Ijazah Wapres Maupun Pak Jokowi @kaesangp JGN MENERUSKN FITNAH! @ListyoSigitP @Yusrilihza_Mhd,in,0,0,0
Tue Apr 29 15:07:00 +0000 2025,0,Terungkap! Ganjar Pernah Beri Kartu Alumni UGM ke Jokowi Kini Ogah Respons Tuduhan Ijazah Palsu Berita lengkapnya klik disini : https://t.co/Q2A161fTRq https://t.co/dcgLiz1Yat,in,0,0,0
Tue Apr 29 15:06:45 +0000 2025,0,@__LOVE_AG4EVER @jokowi Analisa loe itu analisa orang yg ingin mengalihkan isu dari mana loe bisa menyimpulkan itu semua? Persoalsn ijazah palsu itu murni dari masyarakat yg sudah muak dengan segala kemunafikan dinegeri ini seperti Rismon Sianipar dia memiliki kewajiban moral dg ilmu yg dimilikinya,in,0,0,0
Tue Apr 29 15:05:07 +0000 2025,0,@MasBRO_back Dia pikir pernyataannya bisa membuat pencari keadilan dan kebenaran status ijazah jokowi akan berhenti mempersoalkannya,in,0,0,0
Tue Apr 29 15:03:59 +0000 2025,0,@RabukNusantara @aewin86 Si RS ini anjing budug ngapain juga urusin Ijazah nya Jokowi memang nya Jokowi salah apa? Wakil Rektor UGM sdh menyatakan Jokowi angkatan thn 80 Fakultas Kehutanan UGM dan lulus thn 85,in,0,0,0
Tue Apr 29 15:01:10 +0000 2025,0,@irw4n_be @NKRI_H4rg4M4ti Kabar bahwa Megawati menawarkan hadiah 16 miliar rupiah untuk membuktikan ijazah Jokowi palsu adalah hoaks menurut Deddy Sitorus dari PDI-P. Karena klaim ini tidak benar pertanyaan tentang tujuan Megawati tidak relevan. Kontroversi ijazah Jokowi memang sering muncul tapi UGM,in,0,0,0
Tue Apr 29 15:00:03 +0000 2025,0,Penuhi Panggilan Polisi Pelapor Roy Suryo Cs Bawa Saksi dan Barbuk Tuduhan Ijazah Palsu Jokowi https://t.co/dzMM8yRUyo,in,0,3,0
Tue Apr 29 14:58:39 +0000 2025,0,@NKRI_H4rg4M4ti @grok Benarkah Megawati akan memberikah hadiah 16M kepada yang dapat membuktikan ijazah Jokowi palsu? Kalau betul apa yg menjadi tujuan Megawati?,in,0,1,0
Tue Apr 29 14:57:42 +0000 2025,5,@Franken_blues Kalian itu goblok semua .. Kalau asli pasti sudah lama ditunjukin... Kan yang cuma bisa menganulir kegoblokan kalian adalah ijazah asli Jokowi... Coba keluarkan kalau ada...,in,0,2,0
Tue Apr 29 14:57:24 +0000 2025,0,Wakil Ketua Umum Projo : Hanya UGM yg berhak buktikan keaslian Ijazah Jokowi #fypシviral #projo #ijazah https://t.co/tmB4qOAs1g,in,0,0,0
Tue Apr 29 14:56:33 +0000 2025,0,@Malangraya_info Jokowi sangat suka miara kegaduhan di lini bawah. cuma ijazah S1 aja??? asal kalian tahu preman .. member TPUA dijanjikan 350 jt klo berhenti mengusut ijazah.. kalian DAPET APA???,in,0,0,0
Tue Apr 29 14:55:38 +0000 2025,0,@STresnowati1 @SianiparRismon @jokowi @UGMYogyakarta Ngapain itu pakar ribut masalah digital forensik. Jokowi lihatin ijazah asli dulu baru bahas digital forensiknya. Gak ada guna narasinya.,in,0,0,0
Tue Apr 29 14:55:30 +0000 2025,1,@DianSandiU Foto ijazah Jokowi nyolong dimana?,in,0,0,0
Tue Apr 29 14:53:32 +0000 2025,0,3 Orang Terlapor Ijazah Jokowi kembali bersaksi #fypシviral #Ijazahjokowi https://t.co/d8aq5deJDG,in,0,0,0
Tue Apr 29 14:51:48 +0000 2025,0,@irw4n_be @Zay34562 Ya sepertinya orang ini belum lihat klarifikasi Joko Wahyudi di Kompas TV. Wahyudi teman SMA Jokowi menegaskan ijazahnya tidak digunakan Jokowi. Jokowi lulus SMA Negeri 6 Surakarta tahun 1980 sesuai pernyataan Wahyudi. Tuduhan soal ijazah muncul karena CV Jokowi 2014 hilang,in,0,0,0
Tue Apr 29 14:51:35 +0000 2025,2,@JohnMadjie @DokterTifa Manusia tdk ada benci dgn kebenaran terkecuali Iblis. Tanpa keputusan pengadilan Dokter Tifa dkk telah menang dan Benar. Pengadilan mana dan Lembaga mana bisa menafikan menyangkal data primer dari UGM Skripsi jokowi terjadi anakronisme sah palsu imposible Jokowi punya Ijazah.,in,0,1,0
Tue Apr 29 14:50:42 +0000 2025,0,@DokterTifa Kenapa ngomong ijazah itu palsu Sedangkan mereka tidak tahu' ijazah yang di bawa pak Jokowi Dan belum pernah melihat nya Kok sudah koar koar ,in,0,0,0
Tue Apr 29 14:49:46 +0000 2025,1,Berita I news skripsi Jokowi juga palsu mana mungkin Skripsi palsu ijazah asli ?,in,0,0,0
Tue Apr 29 14:49:38 +0000 2025,1,@DokterTifa Silakan Bu Dokter Di video ini pihak UGM menyampaikan copy ijazah Jokowi seperti yang tersebar di media ...fix bahwa itu diakui UGM dan bisa digunakan sbg materi https://t.co/I4VH8ZoI2K,in,0,0,0
Tue Apr 29 14:49:28 +0000 2025,0,Stop bicarakan ijazah palsu Karena itu akan membuat malu @jokowi Kalau terbukti ijazahnya palsu Apa nggak malu kita sebagai rakyat Indonesia. Mulai saat ini jangan bicarakan isu ijazah palsu dan isu ijazah palsu fufufafa. Berharap ijaza pa jokowi asli Agar rakyat bisa tersenyum.,in,0,0,0
Tue Apr 29 14:47:43 +0000 2025,0,Polemik Ijazah Jokowi Berujung Laporan Polisi Ini Kata Ahli Digital Forensik https://t.co/6prr6SUEB5,in,0,0,0
Tue Apr 29 14:46:43 +0000 2025,1,@tham878 Padahal blm pernah lihat ijazah aslinya pak Jokowi kok sdh berani menyimpulkan iajazah pak Jokowi palsu ini lah kesalahan Roy Tifa dan Omon. Jangan salahin pengadilan jika nanti diputus bersalah.,in,0,0,0
Tue Apr 29 14:45:23 +0000 2025,0,Polisi Dikabarkan Menangkap Penuduh Ijazah Palsu Jokowi Cek Faktanya di Sini! https://t.co/Bd4UeMIjhr https://t.co/tKdywR5ZhN,in,0,0,0
Tue Apr 29 14:44:30 +0000 2025,3,Yang penting ngotot meskipun gak tahu .. #Projo anda tahu ijazah asli Jokowi? TIDAK! Ijazah PALSU Jokowi Tahu ? TIDAK ! GOBLOK!! ,in,0,1,0
Tue Apr 29 14:41:44 +0000 2025,1,analisis bung rismon dan roy suryo kepada ijazah yg disebar dian sandi dibantah dengan alasan itu bukan ijazah asli? jadi yg disebar dian sandi ijazah jokowi palsu apa gimana? masa belom masuk ring udah tusuk2an sendiri?,in,0,1,0
Tue Apr 29 14:37:57 +0000 2025,0,@Tan_Mar3M april ijazah palsu jokowi..mei pemakzulan gibran..ntar juni apa kasih bocoran bisa ga?HAHAHAHAHAHA,in,0,0,0
Tue Apr 29 14:37:01 +0000 2025,29,Urusan IJAZAH JOKOWI Yg ASPAL sgt SULIT Utk Cepat DISELESAIKAN KENAPA ⁉️⁉️⁉️ Karena....BANYAK LEMBAGA NEGARA PARPOL PEJABAT NEGARA POLITIKUS Yg TERLIBAT dlm PROSES SUKSESI KARIR POLITIK @jokowi Jadi Bukan SALAH @jokowi seorang #AdiliJokowiGantiWapres https://t.co/AixfqRK51Y,in,0,5,8
Tue Apr 29 14:32:41 +0000 2025,0,@S4N_W1B1 Kalau sudah terbukti Palsu Ijazah si Jokowi ya harus si hukum #AdiliJokowiGantiWapres #AdiliJokowiGantiWapres,in,0,0,0
Tue Apr 29 14:32:17 +0000 2025,94,Ahli digital forensik Rismon Hasiholan Sianipar mengakui sudah pernah melihat secara langsung skripsi dari Presiden RI ke-7 Joko Widodo. Ia meyakini skripsi tersebut palsu sehingga menduga ijazah Jokowi pun pasti palsu. Saksikan Rakyat Bersuara selengkapnya di sini: https://t.co/xL46uP9e48,in,0,7,33
Tue Apr 29 14:30:33 +0000 2025,1,@tham878 Semua berangkat dari kebodohan sampai melahirkan kerugian diri sendiri. Klu mrk mengklem itu temuan ilmiah seharus nya cukup dikonfirmasi ke UGM dan pak Jokowi itu etika seorang ilmuan tp klu sdh nuduhan ijazah palsu dan menghasut agar orang lain benci itu adalah kehahatan.,in,0,0,0
Tue Apr 29 14:29:14 +0000 2025,0,EMANG ijazah PALSU JOKOWI TIPU TIPU RAKYAT. Prabowo bela Jokowi tipu tipu... Prabowo Jokowi sama https://t.co/tljfuButDP,in,0,0,0
Tue Apr 29 14:23:53 +0000 2025,1,Tema obrolan sama abang sebelum masuk kamar : ijazah Jokowi kajian joget zakat yg niatnya kek akad sejarah doa qunut rumahnya temennya yg diganggu jin setelah bakar jimat banyak dah dan itu random semua ,in,0,0,0
